"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",336.564813392214,336.654228284887,336.55001980676,336.885398543008,336.601611784299,335.947674911681,336.806996580219,335.82659666373,335.548121257343,336.143278257471,335.833236613183,333.659968685212,336.446333703033,336.520753884598,336.531383753813,336.116740546799,336.586984160752,336.382098918133,336.348389797246,336.599616877874,336.302550147122,336.941795959205,336.39025775796,335.762573374444,335.874094322632,336.030667212877,336.653008983001,336.865892622176,336.69574015556,336.681360905608,336.812472030424,336.241756665594,335.576529394865,336.811112205007,336.992611864166,336.779480188201,336.92466986621,335.857093937106,336.713870191395,336.353303660134,335.587906858852,335.383417648576,335.838247054357,336.03132251793,335.333586519404,336.152314967069,336.054776708432,336.885382820943,337.001835621705,335.996196407012
"2",336.540019389312,335.909119153938,336.205344386302,336.559316829148,336.266413637926,336.613791980033,335.932601761791,335.47130300865,336.500915830505,336.999258692502,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,336.323803411625,336.719090362253,335.443024361154,336.936612479859,336.799630626231,336.779477282502,335.882774475959,336.642241252359,336.083853030322,336.764227907889,334.936737453214,337.132275333464,336.858358923049,337.0305393542,335.99928488195,336.163994925782,336.43667061845,335.723810829122,335.631311461653,337.161354393231,336.458066659417,336.53032721132,336.139827641667,336.273364453548,336.383035131799,335.510216541946,336.636766702133,336.545017164893,336.262046282457,336.669609182578,336.353993675997,335.60866509093,336.493035241719,335.371540424145,337.157265296292
"3",336.099585424732,337.104981237926,336.33971387245,336.480324624055,336.679323894282,336.828392676278,335.486106551778,337.087066026446,336.704621350241,337.255210928916,341.544353704655,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,336.219257695191,336.155020783356,337.264837945885,336.333622894873,336.728165935149,336.261986038746,336.473481931895,336.62389269472,336.568589541415,336.108669227381,335.963293683559,336.006672701527,335.571734021866,337.134726167539,335.944634859459,335.921391810105,337.383574257489,335.56712759856,335.612194775788,336.366039750616,335.622939520378,335.704988989095,337.163521297873,335.869361583826,335.94225139896,336.259508661774,335.292234630857,335.96744600832,336.800934120889,336.088679240826,337.469097648225,336.632313007024,336.555524931276
"4",336.844587683681,337.228400122356,335.648516418297,336.511643581829,337.070969281472,335.711966966639,336.721397960538,336.423618805027,336.785840050524,336.701282281694,337.629703641211,343.691665882374,343.691665882374,343.691665882374,343.691108194955,343.691665882374,343.691665882374,343.691665882374,343.687513077003,337.166011328833,336.953500882217,337.075639202351,336.403976420492,336.708402005102,336.444030586149,336.988139072454,336.254941717046,336.039125586353,336.187205198959,336.464640068491,336.899617167155,335.788860640069,337.025878357249,337.018421093607,335.809721676678,336.332758258413,335.955249567542,336.636946873295,337.917090846913,336.92723637502,336.706880798351,334.944549763936,336.808487266519,336.841882416925,337.205293171332,336.038493083117,336.159754882418,336.148717421728,336.821760967935,336.337452789052
"5",336.339117548785,336.669110243864,336.027064243671,336.253166198353,337.266691697957,336.530850274483,336.673148692289,337.702576083511,336.93316065517,337.319478953584,343.691665882374,342.853233248589,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691422902318,343.691565263877,342.995988931093,337.648096559751,336.505518409702,337.022912792907,336.685711915683,337.970851880347,336.88100758044,337.440338331464,336.921743861589,336.873687834507,336.741430975312,337.014084610803,336.992955376631,336.907676150663,337.185586711119,336.86101007909,337.282386848813,336.330186106302,335.15397691685,336.567791632808,336.749762869049,336.766371171458,336.89390924534,335.340271154596,336.118444353283,337.323713405434,336.505613132719,335.359863738307,335.984970115238,336.701758456466,336.09653996631
"6",336.592596803966,336.573909669033,336.441694891884,336.796941497523,336.121578390407,335.55204387988,336.199182514947,336.946329324775,337.072535848741,335.955555503785,340.397660900391,343.502546760173,343.691556166965,343.612134501043,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.597291358976,341.450874991513,338.067188527645,336.269168249642,336.206633602409,336.175758525997,337.743189653327,337.36246852517,336.909549221402,336.821263517097,335.973227305597,336.950078058162,335.909864131635,336.601445776181,336.875895734742,337.080528447542,336.788617956564,337.014954341723,336.186695374003,336.693595278646,336.23703852435,337.320444571805,336.116603304118,337.132220798394,337.026272116526,336.422573481283,337.159942237267,336.870439521889,337.118841765912,336.093955635751,335.599916956363
"7",336.550678803605,335.849036168227,336.847326343994,336.855829191743,336.245102503378,336.39896323286,336.235984002769,336.242404280301,337.06019317642,337.343401514398,343.36763421699,342.097879018245,339.669616798733,342.575881196541,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,335.360279929981,336.335536326616,336.00727500653,336.254801813136,336.088865607264,336.560439400104,335.955588913474,336.877978219138,335.931540273249,336.732515821529,336.632222892236,336.342034811508,336.710983131645,337.007140719487,336.000133228426,337.06865210969,337.084206725099,337.199939781414,336.49027293202,337.577935645967,336.877152624612,336.972492563335,336.407612990917,336.800159601318,336.475672908086,335.700081613947,336.598598384649,336.214685496471
"8",336.146753845929,335.832995765801,336.789673882295,336.874150764149,335.926785325507,336.571810069512,336.762659156672,337.327883532869,336.621087382483,339.116529443419,341.749917129219,340.666460967458,342.102632432392,339.746218449772,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691644029914,343.691665882374,337.020619662498,335.082797196524,336.842256819654,336.148586015104,336.716866240161,335.720238016761,336.278300283346,337.176488981167,336.116760587478,337.388694391523,336.516382815488,336.705725724294,335.876762381884,336.700537200588,337.887574307521,336.233913658104,336.066862233212,337.415811430568,336.608897659472,336.474335021248,336.547660912459,337.12036310896,337.19656503664,336.527244781672,336.663719458484,336.294861159533,336.182434068982,336.193802874085
"9",336.645242854564,335.79043455797,336.540989519123,337.286060882151,336.230647418375,337.186132555696,336.434904776839,336.738674757532,336.102760669388,339.389529060835,339.986311939237,339.863285929574,340.007291310917,341.686539652293,340.172214861704,343.691647886184,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.687767329952,336.276997153526,336.661497497901,336.357315901924,335.894407490345,336.711327075565,336.791347231702,336.498391837424,336.710109146402,336.216970748261,336.734053711149,336.971428394393,335.744817851949,338.024855519982,336.670940057231,336.68803538404,336.65978789712,334.455824360224,335.481774027139,336.259995620729,337.1422874873,336.936640084,336.61977982361,337.204565153362,335.628096938092,335.457138192992,336.319603932456,336.228465177718
"10",336.841314038158,336.877987885065,336.016356698688,336.489172695468,336.347419233561,336.827156411314,335.563700388664,336.846959614793,336.203691273288,337.451815380326,341.91629601573,338.238800688811,339.519738184076,342.12494847601,339.314509727645,339.904755105358,343.691665882374,343.691651067066,343.691665882374,343.691665882374,343.691665882374,343.691665882374,343.691665882374,336.947613512942,335.739135620313,337.01779828091,336.629622810589,336.318689676859,335.151917000412,336.54519403368,337.322401891404,335.92010255981,336.288860304711,336.497633380343,335.931613172423,336.772800569647,336.219333105053,337.192428114963,336.474598127116,337.110790664124,336.80928396966,336.262279717274,336.817836458009,336.346856378518,336.989989387468,336.59620551071,335.375484367796,335.54764688689,336.432585403075,333.903572573395
