"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",270.053171632154,279.45439747213,277.233495868281,279.679781979217,274.285528787968,258.507207191619,283.121790344807,274.285776514,274.244672515293,275.270013608739,275.996288481635,269.926032266014,273.136512107084,280.823128657622,279.807645954983,271.192250213873,276.224691359654,266.350143160233,274.575650413636,273.003324485258,275.991077967386,277.735201633017,271.284200001935,272.159647811478,274.989018292066,275.965295073994,270.505627235232,278.99378960597,281.497796048729,278.683551601209,270.814725705252,273.248210566929,278.502016803956,278.844737199261,282.26250394258,278.060044018052,277.687163552566,276.979469740819,275.049972147597,273.697366224388,269.265365041622,279.160842582866,278.399749784413,270.107102237224,274.764913884818,275.701625295549,265.323296807263,278.957629163296,273.211872735689,276.219735938367
"2",272.158414490402,265.292090737956,271.134212730884,283.512667798679,277.656643965827,279.881097850465,280.566137866422,278.256115151322,279.861985290198,275.032272698142,281.703706497366,272.295536585849,404.076716115186,271.741767754249,277.09255711326,272.213400757546,279.221163761282,279.623239602158,279.347689861654,275.943923193547,273.709805379233,267.723363401837,275.836330269497,270.429686153545,279.08450267447,273.892817592944,272.285332549683,274.28603421455,276.594105738703,276.677177056585,277.680701975681,272.847891069556,276.626424432246,278.625055483669,283.122454333506,269.364353673983,277.572530974148,276.179906940967,272.47943536427,276.46868409041,271.578970514096,278.89023415721,284.242734501238,275.404715421087,280.586692262585,271.864545142323,280.723913561144,275.91412747246,280.092347959791,280.47192386224
"3",279.420848776422,278.848926927823,280.012863624142,273.137293814956,278.746622205868,279.365563788969,277.816763109591,273.721782044517,273.502648185666,276.94954682908,280.095822460792,396.436322345351,403.721656286152,314.367752845381,278.402344056502,277.131512043184,276.589619366717,281.190389931688,279.524833220411,278.070933650723,284.3246581629,270.226190287266,279.199205688555,264.13583262762,272.827033230305,282.479617686414,283.197033205403,280.18658413955,274.898752118312,270.986190641804,278.364950649035,265.734878681941,272.541598714959,265.78127060184,276.073013409123,281.871851173032,271.476261451763,281.610514876291,278.119425531265,275.129628068881,280.769517144124,278.773908673415,281.38920322075,271.50050295742,279.306922473129,272.667239030799,278.5902753778,281.443919863342,280.192078492937,275.74239098721
"4",269.817044606972,271.513600598799,277.205617288792,276.842072255204,271.836013219413,274.420756018193,281.385186736316,272.370217903702,280.051273389238,275.976191698096,404.605735028196,392.386590325622,402.475906592014,397.696197838416,298.958993093687,281.322166378511,271.75857535188,272.141572758831,275.626421017443,264.174162517061,270.206704288947,274.82995695901,277.699369698109,283.760634886862,276.790892149992,278.168048465222,277.794200480766,279.655054444883,277.617447202221,262.185042150111,277.996622597102,275.185264821538,267.89910229308,282.015175541756,268.851191636352,277.186747587638,272.885487138682,277.200080163521,277.579641869448,279.106033846309,277.555787042782,271.957854280646,269.690699219522,277.040143273966,273.699441020468,272.346227722099,283.239135999333,279.773711701633,272.644042496742,272.527981919245
"5",273.831594761943,279.423361864467,280.747837705218,269.298312535208,270.449835292353,270.903149972432,273.614687990572,278.368146551181,277.568820835575,395.879080565758,383.245632255831,390.564940937631,374.703629625152,385.649537892484,395.989929560844,272.447537331494,276.757912875002,280.380379301167,278.809610807738,277.486966448164,278.913374144343,277.605586649696,279.46935031947,265.97510593531,270.865973000478,277.175033549403,279.84172733251,277.550418373598,277.641435078545,272.121134013098,278.134756174821,280.107533952238,278.940134701379,270.580208393768,277.877568412577,278.889744651232,277.322450892403,278.20174569067,279.264368697417,278.288807875867,267.418364358936,270.900869153899,279.57956695607,280.533072584228,279.555644310445,278.297918075206,277.493322796242,273.34995535113,268.389118325556,280.069978918839
"6",276.464474108116,276.766488455283,281.923711379816,273.509070284145,276.888972942199,278.661492212773,280.682381109428,277.471633916729,375.73505989935,392.071457455905,358.882932316947,401.814285095617,388.602788781959,397.86238015081,381.284941229843,371.442621713744,268.336153641461,273.788532021769,276.531017263953,281.477836169707,275.429102431684,274.243612858642,272.624761548266,277.663338808777,272.332968118078,274.007107603136,268.97070110037,269.989362675249,269.83797108892,276.065112405924,278.773698074708,273.796287739666,279.197267161704,270.278297089905,278.100985321631,275.692115453157,265.999248785444,280.606785974831,272.418263784103,276.44325660217,267.397248075868,281.729442724036,277.459699354012,281.441190732751,278.266943865372,274.089823527713,276.908686269661,275.525032390972,270.153404805567,277.935008259799
"7",268.22371119551,269.951175019975,278.593096465894,275.628578396363,277.100334630086,276.135841505595,274.541402371403,279.126039905222,376.08287444109,377.398383930791,404.45443297772,357.956869365512,397.316682095174,399.21830920909,377.006723267555,399.866628319085,280.457403806155,269.38023141099,281.306832512442,281.185115998067,267.152265952066,276.596632687777,267.248001974943,277.211465596372,270.518267577373,274.51573889964,280.89543273056,271.492161646777,270.10232964275,272.243984865099,277.405592005099,269.154008133327,271.454848778739,273.045321106986,273.88899864145,278.598148592763,284.741496808722,271.180240888148,269.954140412979,271.966128295585,274.625996563055,272.18732129709,274.968120943171,274.719439292311,278.228352025976,277.571367125848,280.923580924632,274.048451952873,272.752681269428,276.990052378588
"8",283.809349575869,274.240534902585,279.699755255094,276.791590206955,278.957888198826,269.387682785102,278.332248328387,278.111994948487,384.061796019775,378.732760867228,401.771157322032,394.559998188026,321.348892877348,347.057277522465,393.430233207085,275.308407581738,274.6282590642,274.917367755236,278.893443961451,277.203413782293,272.037877312364,272.757183347697,279.262053896008,281.124470354798,276.24424330109,266.359014038866,283.68888566091,277.864647505422,277.257000716057,280.543501484069,268.101242739039,271.702948609114,276.711998508501,277.463063006039,270.587136958328,277.175088978207,274.190407610011,279.852394888398,271.188113114795,279.640470292282,278.846634164193,278.652606216425,277.560915649256,277.267239144309,277.480967060295,281.460510697633,269.157381290053,280.599750156664,272.137130138234,274.448820120244
"9",272.197767578448,270.749201712976,274.293265526296,282.376426848744,277.120174538364,266.524226633991,272.498134149398,272.536265568576,390.977194933206,364.366838272162,402.571632196483,390.516809638129,386.614289742271,360.27173516067,397.670113270515,269.325821520318,278.126172257649,281.108787853951,282.690603994308,273.278702986477,279.400275103596,274.253334545182,271.267033443654,266.667847526917,278.709208283839,266.266169152523,277.852569170579,269.804655802425,274.658247036841,290.056946371017,271.183085012969,270.338674415412,277.01887662037,283.654251706149,274.589672324162,273.440034875718,278.27560550301,272.893424198706,275.932064322085,271.036569416534,276.285792106066,284.438542724861,281.488869844665,276.171694199029,279.403964747584,274.324888987513,281.158941146016,273.736470481121,282.324548723726,281.105141416402
"10",274.681109502699,273.110117927938,275.774718925462,265.722790701032,280.034402094316,280.275625941395,274.256855744735,269.409707304727,400.491577533019,386.434636372829,363.185977782013,403.645606442843,372.500688067263,403.612115633452,399.520920009506,274.904871343393,278.714413965292,282.732804622619,276.573834786339,282.384701718935,280.118975508261,271.455332964687,267.275852664443,274.40745061895,276.944143168907,281.922181023917,286.306061105415,282.006076867856,269.149763657598,282.179116039591,268.60935790864,276.624840229487,274.605669122198,270.817326666852,274.904389875373,274.496560736756,278.505074841767,273.7339720479,276.561235819724,277.880095087527,273.084409953885,276.073860100907,273.123275872597,280.052827996804,283.001893828664,274.119293405146,268.034238130025,277.906067689186,280.243210899253,283.561096755473
