"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",2.10558013737727,2.10965673456103,2.10395501647937,2.12384423880368,2.1068909261181,2.06441963558538,2.1172534006572,2.05551969338942,2.03042516477469,2.07844545058538,2.05609852234849,1.85513617100139,2.09673032486662,2.10221551250879,2.10345138974187,2.07695969889289,2.10627593018856,2.09441296481203,2.09216874424534,2.10613342803803,2.08815296384101,2.12398779041346,2.09533097329926,2.05088436359883,2.0595426960618,2.07055634895582,2.10953935930777,2.12126297068089,2.11179087514454,2.11129121365333,2.1187777998816,2.0853143746111,2.03479851202597,2.11779581006291,2.12664003879861,2.11571598617903,2.12426524034499,2.05883065464006,2.11301004576883,2.09234614574023,2.03751373612837,2.01543831299137,2.0553600955152,2.07371453193609,2.0139328237942,2.07957411780113,2.07094421323886,2.1212676653017,2.12679544115316,2.06829488160745
"2",2.10289034550602,2.06072494395848,2.08085916137023,2.1055525734251,2.08670636082703,2.10786048392147,2.06036507425102,2.02441118993976,2.10074513298002,2.12963010478417,2.71980121562953,2.71980121562953,2.71980121562953,2.71980111208471,2.71980121562953,2.09089594283322,2.11403850418941,2.02159036218693,2.12340613203091,2.11767440380578,2.11655660162394,2.05917810840255,2.10971876422067,2.0736765099987,2.11551794273582,1.97501020785806,2.1322931649485,2.12012125891545,2.13009248029455,2.06691829345493,2.07906439465211,2.09723733654884,2.04856804641649,2.04198595308239,2.133437573683,2.09778862906305,2.10275385459449,2.07870534633411,2.08688611150672,2.0937211917291,2.0286035213924,2.10799035542667,2.10313082355026,2.08715210927143,2.11103436670711,2.09182531180156,2.04012994607292,2.10066899553721,2.01549877048327,2.13334323554329
"3",2.07616652104214,2.13130074366518,2.09051671640171,2.0985897459795,2.11140447779521,2.119599814908,2.0208051084789,2.13316621018093,2.11362869141417,2.1414851745335,2.54252097109942,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.08442667755248,2.07623349281412,2.14096254366278,2.09094313476895,2.11485412827549,2.08519143408869,2.09901040183529,2.10925324864116,2.10538326245841,2.0751986619751,2.06498007773147,2.06896162021593,2.0266378767264,2.138733803463,2.06203088307152,2.06317219112518,2.1488341771435,2.02918903300777,2.03711977697253,2.09323019147863,2.03741991440082,2.04605059972871,2.13764656396254,2.0580698748438,2.06150360861352,2.0859378232166,2.00515575586721,2.06349249008882,2.11718678423682,2.07218714773534,2.15260908049317,2.10856787344045,2.10457365990616
"4",2.11918803348659,2.13620628382888,2.0403105389737,2.10146702262773,2.13258432669836,2.04033256472834,2.11561125275707,2.09302634648496,2.11677269578122,2.11217267166217,2.15185687759084,2.71980121562953,2.71980121562953,2.71980121562953,2.71975262299773,2.71980121562953,2.71980121562953,2.71980121562953,2.71906205678857,2.13735910802592,2.12755463783071,2.13294686045796,2.09484261229949,2.11234467080424,2.09730407137279,2.12866239838677,2.08256622714833,2.06919298486276,2.07667978350145,2.09803786427417,2.12213973760914,2.05176543140359,2.13125501533474,2.12737795144244,2.04936007202217,2.09126607404303,2.06746400249974,2.10961745279637,2.16692241378499,2.1266288688855,2.11272267616927,1.97443854143013,2.11729406344494,2.11941872197257,2.13882286119325,2.0657660444887,2.07665425548141,2.07972049100175,2.11828114162087,2.09157533330938
"5",2.09204510394064,2.10985998978485,2.06849372779415,2.08528313634092,2.14247912236443,2.10280718315221,2.11106957486555,2.16132345490442,2.12739900597618,2.14518136755696,2.71980121562953,2.65243874837604,2.71980121562953,2.71974402237767,2.71980121562953,2.71980121562953,2.71980121562953,2.71979138463494,2.71975798963261,2.65933156690677,2.15204491204349,2.10103673022886,2.13032419159093,2.11184431763563,2.16987736719302,2.12258459507174,2.15420059679969,2.12691880085385,2.12038906760029,2.11644368661995,2.13009977870657,2.12942680431623,2.12252328259361,2.13771494737502,2.12153607385338,2.14365308731886,2.09003401487298,1.99711235027323,2.10553567487644,2.11531475055516,2.11759486666153,2.12360015684148,2.01399779408976,2.07428620725329,2.14575785528136,2.10083503236343,2.01272928337385,2.06624839886597,2.11226168471416,2.0750425002252
"6",2.10562408293953,2.10655919515275,2.09722859895474,2.118312663334,2.07343287853466,2.028374003555,2.08055525422336,2.12565150159717,2.13300107261518,2.06244590340117,2.43039590738883,2.70740248172782,2.71975455850205,2.7139439318464,2.71979875327907,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71257219234567,2.51058762247689,2.16928034985066,2.07995799474134,2.07770369933009,2.07226323644417,2.16955551373809,2.14860538554751,2.12570957815699,2.11966427963932,2.05915101863563,2.1292389544622,2.06077628333635,2.10576634191955,2.12125046052618,2.12851081103535,2.10433648959274,2.12731418073315,2.08124761447961,2.11286802869655,2.08070836475898,2.14512392453939,2.07373671371678,2.13585744202487,2.13153771760457,2.09581987178903,2.13704221106328,2.1234317713605,2.13442904916251,2.07559325510212,2.03789499826484
"7",2.10521284041542,2.05784751780833,2.1213475581385,2.12253963920245,2.08410279550775,2.09389769767604,2.08163013685352,2.08282830768937,2.13249157619115,2.18890979194398,2.69439834417547,2.57077263381764,2.37727501715511,2.62751343000562,2.71980002179805,2.71977556867518,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71980081147053,2.0140050059997,2.09087931948042,2.06858118659588,2.08513662752193,2.07372146669658,2.1057847149992,2.06511527502899,2.12101688486125,2.06372489742737,2.11368095045628,2.10859750417601,2.09164810517677,2.11391881432561,2.12340532158138,2.06865342242605,2.13470706851095,2.13584144153709,2.14089410367649,2.10187672365236,2.16019846386927,2.12229307545207,2.12929342541155,2.09328958109477,2.11824367196036,2.09930579305426,2.04426768853382,2.10784675331122,2.08371771469848
"8",2.07873295035753,2.05423694674043,2.11669272197692,2.12093195884693,2.05964813887301,2.10576716890613,2.11686971910312,2.14571277717417,2.10663717518862,2.32328466737401,2.54292469650209,2.45946136338813,2.57299599257494,2.3792866139125,2.71980006489761,2.7197833017284,2.71980095904347,2.71980121562953,2.71980121562953,2.71980121562953,2.71980001759019,2.71980121562953,2.11708358969664,1.9867628237989,2.12030053212138,2.07656454161456,2.11223673894962,2.04092285553863,2.0864420699698,2.13875065139855,2.07605229593055,2.14837287446961,2.10240695013481,2.1122731428776,2.06029720128264,2.10516852191337,2.17400231851361,2.0753148407555,2.07135772535041,2.15156299071353,2.10575454122655,2.09910906578034,2.10260076793845,2.13587194032022,2.13966118030754,2.10273141748332,2.11117249547919,2.08910172685223,2.08004340189619,2.08308498511847
"9",2.1102519136581,2.05171524691506,2.10405020195858,2.14679564883709,2.08459294301425,2.1379457290137,2.09702856934691,2.11469937843954,2.07483494116724,2.34929553895421,2.38286841465347,2.39967023727565,2.40483415151125,2.55054555342288,2.42239350630222,2.71980013928993,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71773199131656,2.08388183002495,2.11040328033474,2.09243771472986,2.06172589375713,2.11259232218708,2.11692228771685,2.10021369620942,2.11313644745065,2.08186522767556,2.11367255150715,2.12822230067881,2.04977517640749,2.18068972102917,2.10818674773327,2.11152726648231,2.11108970955287,1.92258091348975,2.02676196409608,2.08278224899346,2.13643131838627,2.12513858955206,2.10725264238721,2.13962532244884,2.03749602311579,2.02203799427576,2.09030551406466,2.08534794417402
"10",2.11914377706929,2.12097658806262,2.06879405351056,2.10019320767351,2.09167018410758,2.11853615612364,2.03240355268186,2.11954180471641,2.08019795785702,2.17403818292287,2.55248628236538,2.25466089177612,2.36685533690133,2.5825334458447,2.34648627844425,2.39984259791767,2.71978354309808,2.71980015162109,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.71980121562953,2.12221163421557,2.04822032423496,2.12989432095295,2.10992726969363,2.08921466835565,1.99037123278706,2.10428695088535,2.14675212110291,2.06270796112208,2.08912527619478,2.10039854895851,2.06244831797378,2.11383666867879,2.08261936335301,2.13908667059115,2.0998637598724,2.13562824604149,2.11783909030378,2.08709722711335,2.12078105442578,2.09114286842338,2.12904586514107,2.10651445391537,2.0134102500029,2.03160427242269,2.09672091405198,1.88483148683637
"11",2.09159406172663,2.09684132777744,2.11165298482224,2.13824703004136,2.09299355011356,2.13902539344312,2.13935498835043,2.10986645459277,2.12578951598548,2.12823846471339,2.18980336345229,2.25277364889718,2.26686694105954,2.49215608836272,2.26056232905711,2.43122731463147,2.37662859651443,2.71980110088961,2.708801246134,2.71980121562953,2.71980121562953,2.71979546233124,2.71964677751024,2.65355271024313,2.12755314617427,2.11376193545723,2.0473914886945,2.07878560949948,2.10426633503396,2.09008293227576,2.09638919883816,1.96449282240037,2.15369895696554,2.10942426144687,2.05322137826291,2.16121486352396,2.08061406964999,2.12680560773529,2.11595906652017,2.10542995111111,2.15483761932098,2.07694826591823,2.12907490551659,2.09884134468993,2.07032373163741,2.11030886557682,2.13710441373792,2.09260120439467,2.08704202558791,2.13021201366364
"12",2.09187530723708,2.05995005622668,2.09816593180356,2.10347002758725,2.09083474283727,2.06986690393561,2.13702320266166,2.08607160194781,2.12853689871419,2.22555007992769,2.08310666921745,1.99033427410275,2.37119809625959,2.23784389890895,2.43594232530536,2.33403036215438,2.24630017027048,2.36257135838623,2.71980121554203,2.71980121562953,2.71980121562953,2.71980121562953,2.71977300184923,2.71980121457668,2.2707636796579,2.06399765705398,2.10829206747975,2.09199216630761,2.11812615620541,2.0965959411337,2.13593397571061,2.09658514627567,2.11546811085775,2.09415591163978,2.14079227236291,2.07649684226228,2.12714429818208,2.0539261754222,2.14108188526399,2.10734516720061,2.09991321614495,2.11135767057132,2.08732595562569,2.11903731320254,2.06645376028251,2.10666247980589,2.11021845639651,2.08420966611016,2.04676603830991,2.12961061156984
